customer_id,project_id,cluster,personal_blurb
c126,P004,4,"Customer c126 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P005,3,"Customer c126 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P006,2,"Customer c126 looking at P006: Affordability is *Medium* (needs ₹0.57 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c126,P007,2,"Customer c126 looking at P007: Affordability is *Medium* (needs ₹0.40 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c126,P008,1,"Customer c126 looking at P008: Affordability is *Medium* (needs ₹0.38 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c126,P009,1,"Customer c126 looking at P009: Affordability is *Medium* (needs ₹0.27 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c126,P010,4,"Customer c126 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P011,4,"Customer c126 looking at P011: Affordability is *Low* (needs ₹0.01 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P012,4,"Customer c126 looking at P012: Affordability is *Low* (needs ₹0.01 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P013,1,"Customer c126 looking at P013: Affordability is *Medium* (needs ₹0.73 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c126,P014,3,"Customer c126 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c126,P015,3,"Customer c126 looking at P015: Affordability is *Low* (needs ₹0.02 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P001,2,"Customer c127 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P002,1,"Customer c127 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P003,1,"Customer c127 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P004,1,"Customer c127 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P005,2,"Customer c127 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P006,3,"Customer c127 looking at P006: Affordability is *Medium* (needs ₹0.36 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P007,3,"Customer c127 looking at P007: Affordability is *Medium* (needs ₹0.18 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P008,4,"Customer c127 looking at P008: Affordability is *Medium* (needs ₹0.17 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P009,4,"Customer c127 looking at P009: Affordability is *Medium* (needs ₹0.06 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P010,1,"Customer c127 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P011,1,"Customer c127 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P012,1,"Customer c127 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P013,4,"Customer c127 looking at P013: Affordability is *Medium* (needs ₹0.51 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c127,P014,2,"Customer c127 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c127,P015,2,"Customer c127 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P001,2,"Customer c128 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P002,1,"Customer c128 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P003,1,"Customer c128 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P004,1,"Customer c128 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P005,2,"Customer c128 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P006,2,"Customer c128 looking at P006: Affordability is *Medium* (needs ₹0.52 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P007,2,"Customer c128 looking at P007: Affordability is *Medium* (needs ₹0.34 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P008,0,"Customer c128 looking at P008: Affordability is *Medium* (needs ₹0.32 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c128,P009,0,"Customer c128 looking at P009: Affordability is *Medium* (needs ₹0.22 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c128,P010,1,"Customer c128 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P011,1,"Customer c128 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P012,1,"Customer c128 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P013,1,"Customer c128 looking at P013: Affordability is *Medium* (needs ₹0.67 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P014,2,"Customer c128 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c128,P015,2,"Customer c128 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P001,2,"Customer c129 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P002,1,"Customer c129 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P003,1,"Customer c129 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P004,1,"Customer c129 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P005,2,"Customer c129 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P006,2,"Customer c129 looking at P006: Affordability is *Medium* (needs ₹0.41 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P007,2,"Customer c129 looking at P007: Affordability is *Medium* (needs ₹0.24 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P008,4,"Customer c129 looking at P008: Affordability is *Medium* (needs ₹0.22 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c129,P009,4,"Customer c129 looking at P009: Affordability is *Medium* (needs ₹0.11 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c129,P010,1,"Customer c129 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P011,1,"Customer c129 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P012,1,"Customer c129 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P013,1,"Customer c129 looking at P013: Affordability is *Medium* (needs ₹0.57 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P014,2,"Customer c129 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c129,P015,2,"Customer c129 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P001,0,"Customer c130 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P002,0,"Customer c130 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P003,0,"Customer c130 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P004,0,"Customer c130 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P005,3,"Customer c130 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P006,2,"Customer c130 looking at P006: Affordability is *Medium* (needs ₹0.35 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P007,2,"Customer c130 looking at P007: Affordability is *Medium* (needs ₹0.18 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P008,1,"Customer c130 looking at P008: Affordability is *Medium* (needs ₹0.16 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P009,1,"Customer c130 looking at P009: Affordability is *Medium* (needs ₹0.05 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P010,0,"Customer c130 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P011,0,"Customer c130 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P012,0,"Customer c130 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P013,1,"Customer c130 looking at P013: Affordability is *Medium* (needs ₹0.51 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c130,P014,3,"Customer c130 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c130,P015,3,"Customer c130 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c131,P001,3,"Customer c131 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c131,P002,4,"Customer c131 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c131,P003,4,"Customer c131 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c131,P004,4,"Customer c131 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c131,P005,3,"Customer c131 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c131,P006,2,"Customer c131 looking at P006: Affordability is *Medium* (needs ₹0.35 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c131,P007,2,"Customer c131 looking at P007: Affordability is *Medium* (needs ₹0.18 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c131,P008,1,"Customer c131 looking at P008: Affordability is *Medium* (needs ₹0.16 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
